Game,n,k,Approximator,Variant,Budget,MSE_mean,MSE_std,MSE_min,MSE_max,MSE_se,Prec10_mean,Prec10_std,Prec10_min,Prec10_max,Prec10_se,Runtime_mean,Runtime_std,Runtime_min,Runtime_max,Runtime_se
AdultCensusUnsupervisedData,14,1,PermutationSamplingSII,,750,0.1312762953408545,0.059965687987877644,0.025990470616139905,0.2627578353044372,0.008480428922948995,0.858,0.07309485031694875,0.7,1.0,0.010337172865786025,,,,,
AdultCensusUnsupervisedData,14,1,PermutationSamplingSII,,1000,0.12788103533896708,0.046967952691469236,0.028270214650772136,0.22411285720133503,0.00664227156931737,0.8640000000000001,0.07494215456345144,0.7,1.0,0.010598421137709375,,,,,
AdultCensusUnsupervisedData,14,1,PermutationSamplingSII,,2000,0.049935223994083115,0.026938920791107525,0.00972144154948665,0.16464108928277005,0.0038097387138478806,0.9359999999999999,0.06311634866964147,0.8,1.0,0.008925999629607603,,,,,
AdultCensusUnsupervisedData,14,1,PermutationSamplingSII,,3500,0.02844971431040258,0.017546150977940964,0.009420872665144337,0.09279237227614041,0.002481400468045006,0.97,0.046291004988627545,0.9,1.0,0.006546536707079769,,,,,
AdultCensusUnsupervisedData,14,1,PermutationSamplingSII,,5000,0.016162893490383513,0.011813079146539585,0.0036786165093442708,0.06592578088864139,0.001670621674242307,0.988,0.032826072265931594,0.9,1.0,0.004642307659791976,,,,,
AdultCensusUnsupervisedData,14,1,SHAPIQ,,16,2.724080638393752,1.079204916483765,0.5884506591331393,5.235972761260602,0.15262262294710638,0.7120000000000001,0.07461465632686058,0.6,0.9,0.010552105892925368,,,,,
AdultCensusUnsupervisedData,14,1,SHAPIQ,,50,0.6277684039108542,0.20886520147814686,0.2518763810745647,1.1309242514689364,0.029538000063818428,0.726,0.0803309481114832,0.6,0.9,0.011360511629754886,,,,,
AdultCensusUnsupervisedData,14,1,SHAPIQ,,100,0.1669500268961287,0.05856265567093785,0.07943932140011796,0.3266545963301886,0.008282010189842596,0.778,0.07365113574085855,0.6,0.9,0.010415843504890394,,,,,
AdultCensusUnsupervisedData,14,1,SHAPIQ,,250,0.07131484180601223,0.024027278920818563,0.025935597587063156,0.14537143057331545,0.0033979703716742796,0.83,0.08144110179279557,0.6,1.0,0.01151751106899793,,,,,
AdultCensusUnsupervisedData,14,1,SHAPIQ,,500,0.04189380849013198,0.005384293146422806,0.03091104722993115,0.05746088858212685,0.0007614540391463638,0.938,0.05674864018868915,0.8,1.0,0.008025469660107507,,,,,
AdultCensusUnsupervisedData,14,1,SHAPIQ,,750,0.04060470822060931,0.003871926990312829,0.03263844858711413,0.049512496424553354,0.0005475731662218842,0.9620000000000001,0.04903143514780146,0.9,1.0,0.006934092056863767,,,,,
